datetime,open,high,low,close,vol
2025-08-03 20:00:00,3483.4,3503.14,3472.55,3488.31,1451659.63
2025-08-03 19:00:00,3482.99,3515,3482,3483.4,2547292.91
2025-08-03 18:00:00,3464.26,3486.5,3463.21,3483,1257972.06
2025-08-03 17:00:00,3460.81,3465.32,3453.41,3464.27,575674.51
2025-08-03 16:00:00,3454.46,3467.08,3451.95,3460.81,1094454.22
2025-08-03 15:00:00,3438.79,3458.26,3438.33,3454.47,1018119.11
2025-08-03 14:00:00,3443.11,3446.43,3434.9,3438.8,443976.89
2025-08-03 13:00:00,3442.9,3454.46,3438.64,3443.11,813138.69
2025-08-03 12:00:00,3441.67,3446.62,3431.54,3442.9,752064.39
2025-08-03 11:00:00,3441.7,3450,3434.44,3441.66,1019656.55
2025-08-03 10:00:00,3411.97,3444,3411.51,3441.69,1286496.92
2025-08-03 09:00:00,3408.42,3422.59,3399.97,3411.97,1198441.04
2025-08-03 08:00:00,3392.68,3411.54,3353.44,3408.43,2768094.76
2025-08-03 07:00:00,3409.7,3418,3367.24,3392.68,1896793.32
2025-08-03 06:00:00,3411.21,3426.85,3387,3409.7,968452.01
2025-08-03 05:00:00,3422.8,3440.56,3404.91,3411.2,1613650.54
2025-08-03 04:00:00,3381.55,3422.99,3380.5,3422.81,1529842.89
2025-08-03 03:00:00,3383.03,3425,3375.03,3381.55,2860203.61
2025-08-03 02:00:00,3422.79,3432.12,3371.47,3383.03,5216690.01
2025-08-03 01:00:00,3470.59,3479.9,3412.88,3422.8,2501829.88
2025-08-03 00:00:00,3457.93,3476.32,3431.43,3470.59,3409954.4
2025-08-02 23:00:00,3478.01,3491.38,3449.56,3457.93,1970462.24
2025-08-02 22:00:00,3507.8,3515.9,3465.24,3478.01,2240193.06
2025-08-02 21:00:00,3507.04,3514.98,3490,3507.8,957136.06
2025-08-02 20:00:00,3506.78,3513.58,3494.66,3507.03,887282.53
2025-08-02 19:00:00,3489.6,3516.82,3480.6,3506.77,1194634.23
2025-08-02 18:00:00,3490.86,3494.28,3472.8,3489.61,1021851.24
2025-08-02 17:00:00,3489.73,3502.57,3480.4,3490.87,1111110.48
